customer_id,name,city,pincode,household_size,profession,is_rural
C02269,Balvan Kanda,Udaipur,560001,3,salaried,True
C02270,Anay Nagy,Saharsa,560001,5,salaried,True
C02271,Rachana Anand,Baranagar,700001,1,student,True
C02272,Yadavi Kala,Maheshtala,110002,4,salaried,False
C02273,Ronith Anand,Muzaffarpur,500001,1,student,False
C02274,Ishanvi Chadha,Ratlam,500003,7,homemaker,False
C02275,Osha Mutti,Kavali,560001,6,business,True
C02276,Alka Kaur,Nagaon,500003,5,business,False
C02277,Luke Sarin,Hajipur,560001,6,business,True
C02278,Idika Bhatt,Shimla,500001,5,salaried,False
C02279,Adweta Palla,Gangtok,600002,1,business,False
C02280,Vedhika Magar,Chapra,600001,1,business,False
C02281,Naksh Deol,Anantapur,600002,1,homemaker,False
C02282,Reyansh Chanda,Medininagar,560001,5,homemaker,True
C02283,Zaitra Loyal,Secunderabad,226001,2,homemaker,True
C02284,Reyansh Bajwa,Suryapet,600001,1,homemaker,False
C02285,Zayan Bhatti,Kurnool,600001,6,business,False
C02286,Vanya Kata,Bharatpur,500003,7,business,False
C02287,Luke Gill,Cuttack,110002,4,homemaker,False
C02288,Victor Kata,Sambalpur,500003,5,salaried,False
C02289,Matthew Peri,Kochi,500003,6,homemaker,False
C02290,Krish Char,Kochi,226001,3,salaried,True
C02291,Barkha Pandey,Cuttack,600002,7,business,False
C02292,Rachana Jha,Barasat,600002,3,student,False
C02293,Barkha Naidu,Ballia,110001,4,homemaker,False
C02294,Simon Nigam,Kota,560001,2,salaried,True
C02295,Abhimanyu Dara,Bhusawal,226001,1,student,True
C02296,Raghav Mannan,Bareilly,110001,5,business,False
C02297,Nidra Chaudhari,Tinsukia,500001,6,salaried,False
C02298,Zehaan Nanda,Guwahati,560001,1,student,True
C02299,Vanya Dara,Bhagalpur,560001,6,business,True
C02300,Mahika Bhardwaj,Aizawl,700001,5,business,True
C02301,Rajeshri Konda,Loni,700001,3,salaried,True
C02302,Triya Dalal,Sambalpur,500002,1,business,False
C02303,Bimala Parekh,Nangloi Jat,500002,4,business,False
C02304,Mohini Viswanathan,Shimla,500003,2,salaried,False
C02305,Finn Ganesan,Bahraich,500001,4,salaried,False
C02306,Fiyaz Ratta,Khammam,600001,2,homemaker,False
C02307,Urvi Kapoor,Katni,600001,7,business,False
C02308,Frado Bains,Rohtak,700001,6,student,True
C02309,Chakradev Johal,Tumkur,700001,1,salaried,True
C02310,Praneel Doctor,Silchar,700001,1,salaried,True
C02311,Mitali Nori,Gulbarga,226001,7,salaried,True
C02312,Vanya Saha,Sambhal,110002,2,salaried,False
C02313,Pavani Amble,Malda,500002,3,business,False
C02314,Harini Bala,Kota,226001,5,business,True
C02315,Rachit Shah,Dhanbad,600002,4,business,False
C02316,Upadhriti Swaminathan,Hubli–Dharwad,600001,7,salaried,False
C02317,Wyatt Bhakta,Karaikudi,560001,6,business,True
C02318,Yatan Vohra,Kadapa,500002,7,salaried,False
C02319,Dhruv Sidhu,Mahbubnagar,110001,4,salaried,False
C02320,Naveen Bose,Warangal,600002,4,homemaker,False
C02321,Pranit Kapur,Katihar,500002,6,business,False
C02322,Vasatika Dube,Kanpur,226001,6,business,True
C02323,Jack Purohit,Ahmednagar,500001,1,salaried,False
C02324,Neha Ramanathan,Firozabad,560001,4,homemaker,True
C02325,Samaksh Madan,Tirupati,500002,5,business,False
C02326,Bhanumati Banerjee,Orai,110002,5,student,False
C02327,Owen Ravi,Alwar,700001,2,salaried,True
C02328,Kai Gola,Agartala,700001,7,homemaker,True
C02329,Faris Mane,Erode,560001,6,student,True
C02330,Jagdish Chanda,Madurai,226001,1,homemaker,True
C02331,Chakradhar Mahal,Cuttack,700001,5,salaried,True
C02332,Baghyawati Shukla,Jehanabad,500002,3,salaried,False
C02333,Yashawini Majumdar,Junagadh,110001,1,salaried,False
C02334,Amara Prashad,Nandyal,600001,1,salaried,False
C02335,Baghyawati Dani,Kanpur,600001,5,homemaker,False
C02336,Ekani Buch,Katihar,600002,3,salaried,False
C02337,Girish Singh,Rajpur Sonarpur,500003,2,salaried,False
C02338,Ganga Kibe,Bareilly,500001,5,salaried,False
C02339,Pratyush Tailor,Avadi,560001,3,salaried,True
C02340,Waida Seshadri,Ramgarh,600002,1,salaried,False
C02341,Prisha Goel,Ludhiana,500003,3,student,False
C02342,Yochana Edwin,Warangal,226001,1,business,True
C02343,Indrajit Keer,Panvel,110002,7,salaried,False
C02344,Yochana Dara,Nashik,110002,5,salaried,False
C02345,Garima Mody,Durgapur,500001,6,salaried,False
C02346,Viraj Dhawan,Dehradun,700001,5,salaried,True
C02347,Samuel Soni,Junagadh,500002,7,business,False
C02348,Oviya Bhargava,Munger,600002,4,student,False
C02349,Harsh Sangha,Jalandhar,600002,4,student,False
C02350,Watika Majumdar,Gangtok,560001,4,student,True
C02351,Triya Rau,Adoni,560001,5,salaried,True
C02352,Chanchal Randhawa,Satara,110002,2,homemaker,False
C02353,Zarna Patil,Muzaffarnagar,110002,5,student,False
C02354,Kashish Deshpande,Maheshtala,110001,7,homemaker,False
C02355,Ekantika Gaba,Jamnagar,110001,7,salaried,False
C02356,Jagrati Kapadia,Bilaspur,700001,6,homemaker,True
C02357,Neelima Bansal,Madhyamgram,110001,3,student,False
C02358,Balvan Kothari,Pondicherry,500002,5,student,False
C02359,Balendra Suresh,Asansol,500002,5,salaried,False
C02360,Anika Srinivasan,Rewa,600002,1,student,False
C02361,Kabir Lall,Giridih,600001,7,homemaker,False
C02362,Harita Dash,Ozhukarai,500002,1,business,False
C02363,Amruta Kar,Bhalswa Jahangir Pur,500003,1,business,False
C02364,Wyatt Chada,Patna,110002,5,homemaker,False
C02365,Sanaya Gade,Kozhikode,560001,2,salaried,True
C02366,Faras Thakkar,Gangtok,110001,3,business,False
C02367,Ishita Biswas,Kalyan-Dombivli,600002,3,business,False
C02368,Wazir Chhabra,Gwalior,500001,7,homemaker,False
C02369,Chandani Rajagopalan,Chandigarh,560001,6,salaried,True
C02370,Siya Rajagopalan,Vellore,500003,7,business,False
C02371,Anya Andra,Bardhaman,110001,2,business,False
C02372,Daksha Palla,Noida,500003,2,student,False
C02373,Irya Rattan,Malegaon,110002,3,business,False
C02374,Januja Patil,Farrukhabad,110002,4,homemaker,False
C02375,Charan Goda,Parbhani,700001,1,homemaker,True
C02376,Ekaja Shroff,Vijayanagaram,600002,1,salaried,False
C02377,Kashish Walla,Jehanabad,560001,3,salaried,True
C02378,Gopal Garde,Arrah,226001,7,salaried,True
C02379,Jeevika Tak,Malegaon,226001,2,salaried,True
C02380,Warhi Sathe,Siwan,560001,7,business,True
C02381,Naveen Tank,Secunderabad,500001,6,homemaker,False
C02382,Chatresh Goda,Proddatur,600002,4,student,False
C02383,Aarini Nath,Begusarai,500003,3,salaried,False
C02384,Lakshit Seth,Morena,500001,1,salaried,False
C02385,Mohini Parsa,Eluru,600001,5,business,False
C02386,Chakradev Nagi,Bhagalpur,560001,7,business,True
C02387,Champak Guha,Anantapuram,500003,2,salaried,False
C02388,Liam Thaman,Akola,226001,5,homemaker,True
C02389,Eshana Sridhar,Karimnagar,500002,6,homemaker,False
C02390,Eesha Koshy,Ballia,700001,3,salaried,True
C02391,Sudiksha Sastry,Jalna,226001,7,homemaker,True
C02392,Michael Sinha,Ranchi,600002,1,salaried,False
C02393,Onveer Ravel,Chinsurah,110002,7,student,False
C02394,Triya Agate,Bidar,500002,4,business,False
C02395,Anika Gupta,Thoothukudi,700001,5,salaried,True
C02396,Faqid Chad,Bardhaman,700001,4,homemaker,True
C02397,Chaaya Suresh,Gandhidham,600001,6,business,False
C02398,Urvashi Kala,Bhalswa Jahangir Pur,600001,1,student,False
C02399,Vedant Virk,Khora ,110001,5,salaried,False
C02400,Faraj Kakar,Chinsurah,226001,6,salaried,True
C02401,Aryan Subramanian,Kurnool,226001,4,salaried,True
C02402,Hemal Kapoor,Narasaraopet,226001,4,business,True
C02403,Yatin Khalsa,Howrah,110001,5,business,False
C02404,Samar Biswas,Kanpur,500001,1,salaried,False
C02405,Jhalak Thakkar,Thanjavur,700001,4,business,True
C02406,Bahadurjit Murty,Farrukhabad,500002,3,business,False
C02407,Zayyan Pandit,Dehri,600002,6,student,False
C02408,Reva Bhakta,Hubli–Dharwad,700001,5,business,True
C02409,Ojasvi Murthy,Gulbarga,600001,2,homemaker,False
C02410,Shravya Tiwari,Begusarai,500003,2,business,False
C02411,Vyanjana Munshi,Deoghar,110002,1,business,False
C02412,Raksha Halder,Bhiwani,110001,3,salaried,False
C02413,Triya Sha,Jorhat,560001,4,salaried,True
C02414,Avi Nori,Srinagar,500003,2,salaried,False
C02415,Rehaan Bhandari,Thane,600002,1,business,False
C02416,Rachita Gupta,Tumkur,226001,6,salaried,True
C02417,Logan Chandra,Solapur,600001,3,salaried,False
C02418,Warhi Goswami,Bathinda,600001,3,student,False
C02419,Krisha Dani,Gulbarga,600001,7,salaried,False
C02420,Bhavini Borra,Ratlam,226001,1,salaried,True
C02421,Udarsh Banik,Shahjahanpur,560001,1,salaried,True
C02422,Isaac Prakash,Ajmer,110001,7,student,False
C02423,Unnati Raju,Allahabad,500003,4,salaried,False
C02424,Aahana Sarkar,Bardhaman,226001,1,business,True
C02425,Divya Chanda,Vasai-Virar,600002,7,business,False
C02426,Bakhshi Salvi,Kollam,110001,4,business,False
C02427,Madhavi Golla,Mathura,600002,4,business,False
C02428,Gauri Bains,Naihati,110001,5,student,False
C02429,Harshil Ram,Gangtok,560001,3,salaried,True
C02430,Deepa Lalla,Khammam,110002,6,salaried,False
C02431,Utkarsh Guha,Dindigul,600002,3,salaried,False
C02432,Tanmayi Manne,Guwahati,226001,3,salaried,True
C02433,Dhruv Lala,Morbi,110001,5,salaried,False
C02434,Kevin Pau,Morena,600001,4,salaried,False
C02435,Jeet Naik,Jamnagar,700001,4,business,True
C02436,Ranveer Gade,Dewas,600001,1,business,False
C02437,Aryan Nori,Berhampore,500001,5,salaried,False
C02438,Zinal Palan,Raurkela Industrial Township,110002,1,student,False
C02439,Daksha Krishna,Panihati,110002,5,salaried,False
C02440,Yutika Pingle,Loni,600001,1,salaried,False
C02441,Gopal Prashad,Guntakal,500003,2,business,False
C02442,Jagvi Chaudhry,Gangtok,560001,7,salaried,True
C02443,Triya Shan,Mumbai,600002,3,salaried,False
C02444,Anita Khare,Madhyamgram,226001,3,salaried,True
C02445,Oviya Bhatia,Kozhikode,110002,6,homemaker,False
C02446,Faris Kashyap,Mira-Bhayandar,600001,7,student,False
C02447,Chatura Om,Dibrugarh,600001,4,salaried,False
C02448,Divya Madan,Guntur,560001,6,student,True
C02449,Kritika Vig,Bangalore,560001,2,student,True
C02450,Hemangini Shenoy,Burhanpur,500002,6,business,False
C02451,Mohammed Sibal,Bhilai,500002,3,student,False
C02452,Yashawini Bansal,Salem,500003,4,salaried,False
C02453,Robert Kulkarni,Malda,500003,2,salaried,False
C02454,Unni Loke,Bihar Sharif,500001,3,business,False
C02455,Gaurav Rajagopalan,Phusro,500003,7,business,False
C02456,Girindra Sethi,Madurai,110001,1,business,False
C02457,Yug Krishnan,Nagercoil,560001,5,business,True
C02458,Shivansh Pandit,Patna,226001,2,homemaker,True
C02459,Tamanna Din,Darbhanga,110001,4,homemaker,False
C02460,Ishanvi Chand,Adoni,600002,6,homemaker,False
C02461,Gopal Pingle,Bellary,600001,7,student,False
C02462,Raghav Natt,Jaipur,500003,6,homemaker,False
C02463,Rajata Shroff,Jabalpur,600001,2,salaried,False
C02464,Chakrika Thakkar,Sonipat,110002,7,salaried,False
C02465,Pushti Aurora,Phagwara,500001,4,business,False
C02466,Ronith Bhargava,Bangalore,110002,2,student,False
C02467,Karan Dewan,Gulbarga,500001,4,business,False
C02468,Waida Varughese,Bardhaman,500002,6,student,False
C02469,Dhruv Varkey,Panvel,600001,3,salaried,False
C02470,Aayush De,Ongole,500001,7,salaried,False
C02471,Sudiksha Mittal,Siwan,700001,1,student,True
C02472,Finn Bora,Kota,110001,3,salaried,False
C02473,Vincent Nayak,Satna,500001,1,salaried,False
C02474,Anika Patil,Ranchi,500001,6,salaried,False
C02475,Kashvi Varkey,Ajmer,110001,7,salaried,False
C02476,Bhavini Buch,Narasaraopet,600001,3,student,False
C02477,Jeevika Batra,Ahmednagar,600001,3,salaried,False
C02478,Manbir Hayre,Faridabad,110001,2,business,False
C02479,Jeevika Wason,Kurnool,110002,5,salaried,False
C02480,Darika Kant,Thiruvananthapuram,700001,6,student,True
C02481,Michael Minhas,Jamshedpur,226001,4,salaried,True
C02482,Anusha Pandey,Kochi,600002,6,business,False
C02483,Amruta Sibal,Mumbai,700001,4,student,True
C02484,Aadi Sanghvi,Gandhinagar,600001,7,salaried,False
C02485,Yoshita Chhabra,Adoni,226001,4,homemaker,True
C02486,Yashvi Buch,Guntakal,500002,1,business,False
C02487,Janani Thakur,Pallavaram,500003,4,salaried,False
C02488,Hiral Uppal,Belgaum,500001,4,salaried,False
C02489,Vedant Brahmbhatt,Bathinda,110001,2,homemaker,False
C02490,Wakeeta Om,Alappuzha,110001,3,student,False
C02491,Januja Wadhwa,Mirzapur,500001,6,salaried,False
C02492,Maanas Gala,Ozhukarai,500003,6,salaried,False
C02493,Harrison Chahal,Vellore,600002,7,student,False
C02494,Chaitanya Dixit,Nanded,500003,7,business,False
C02495,Neel Mangal,Ahmednagar,226001,4,student,True
C02496,Omisha Narula,Gwalior,500003,5,salaried,False
C02497,Gaurika Kalita,Davanagere,226001,6,student,True
C02498,Faqid Mistry,Kochi,500003,7,salaried,False
C02499,Charita Bhagat,Ambattur,600002,4,salaried,False
C02500,Aarna Bakshi,Sasaram,600002,7,business,False
C02501,Widisha Tailor,North Dumdum,600001,1,homemaker,False
C02502,Ishani Hayre,Burhanpur,500001,1,salaried,False
C02503,Nicholas Contractor,Shimoga,600002,7,business,False
C02504,Abha Ganesan,Junagadh,226001,1,business,True
C02505,Jagat Chander,Ajmer,600002,7,business,False
C02506,Amol Tara,Bahraich,600001,4,student,False
C02507,Vamakshi Brahmbhatt,Narasaraopet,110001,2,student,False
C02508,Utkarsh Dua,Lucknow,226001,5,salaried,True
C02509,Darpan Deshpande,Ghaziabad,600001,4,homemaker,False
C02510,Ijaya Kapadia,Mehsana,110002,2,student,False
C02511,Forum Nadkarni,Jorhat,110002,2,homemaker,False
C02512,Jagdish Samra,Jalandhar,500002,6,business,False
C02513,Mitali Sachdeva,Tadepalligudem,500003,4,homemaker,False
C02514,Charita Apte,Haridwar,500001,4,salaried,False
C02515,Oscar Anne,Srikakulam,560001,7,salaried,True
C02516,Gagan Chatterjee,Madanapalle,700001,2,homemaker,True
C02517,Aarush Sampath,Amroha,600001,2,salaried,False
C02518,Lipika Bhagat,Vijayanagaram,110001,2,salaried,False
C02519,Nirja Devi,Nagpur,700001,7,student,True
C02520,Lavanya Bedi,Bareilly,110001,6,student,False
C02521,Wazir Basu,Rajahmundry,700001,4,salaried,True
C02522,Barkha Thaker,Bettiah,600001,2,homemaker,False
C02523,Vedhika Dhar,Nadiad,560001,1,business,True
C02524,Vidhi Shere,Burhanpur,700001,4,business,True
C02525,Warda Sidhu,Chapra,600001,7,student,False
C02526,Sai Ram,Chapra,600002,6,salaried,False
C02527,Dalaja Lad,Ajmer,560001,1,salaried,True
C02528,Gagan Chowdhury,Uluberia,226001,7,salaried,True
C02529,Sanaya Rau,Chandigarh,110001,3,business,False
C02530,Kamala Jani,Kishanganj,110002,4,business,False
C02531,Sudiksha Das,Gudivada,500003,3,student,False
C02532,Yashvi Borde,Kottayam,110002,7,student,False
C02533,Forum Manne,Morbi,560001,7,business,True
C02534,Om Bhagat,Howrah,226001,7,student,True
C02535,Jonathan Nanda,Haldia,110001,2,salaried,False
C02536,Chatura Kumer,Morena,226001,6,salaried,True
C02537,Bhavani Bava,Bareilly,700001,2,homemaker,True
C02538,Isaiah Salvi,Munger,110001,6,salaried,False
C02539,Anthony Aggarwal,Phagwara,700001,5,salaried,True
C02540,Zaid Dewan,Raebareli,600001,2,business,False
C02541,Bakhshi Singh,Gulbarga,560001,3,salaried,True
C02542,Nirja Varkey,Ichalkaranji,600001,6,homemaker,False
C02543,Omya Kurian,Imphal,500002,2,salaried,False
C02544,Anamika Koshy,Coimbatore,226001,4,salaried,True
C02545,Yochana Vora,Gandhidham,700001,7,salaried,True
C02546,Tanveer Goel,Anantapuram,600002,6,business,False
C02547,Lila Kakar,Kumbakonam,600001,6,salaried,False
C02548,Tanish Kalita,Malegaon,500002,2,business,False
C02549,Simon Sachar,Vadodara,500001,5,homemaker,False
C02550,Omisha Bhatia,Rajahmundry,110002,2,homemaker,False
C02551,Irya Patel,Davanagere,110001,3,salaried,False
C02552,Saksham Chawla,Munger,500002,3,business,False
C02553,Aachal Kata,Lucknow,560001,6,business,True
C02554,Triya Bal,Silchar,600001,6,homemaker,False
C02555,Ikshita Natarajan,Bahraich,560001,2,homemaker,True
C02556,Shaurya Ganesh,Shivpuri,110002,3,salaried,False
C02557,Niharika Devi,Chennai,600002,3,student,False
C02558,Hemal Sule,Ratlam,226001,5,salaried,True
C02559,Hemani Bath,Haldia,226001,4,salaried,True
C02560,Tamanna Iyengar,Tinsukia,560001,5,salaried,True
C02561,Aadi Date,Munger,700001,1,business,True
C02562,Saksham Maharaj,Ozhukarai,600002,7,business,False
C02563,Gabriel Gill,Panchkula,226001,5,salaried,True
C02564,Abhiram Choudhury,Dharmavaram,600002,2,business,False
C02565,Sudiksha Kadakia,Tumkur,500002,4,salaried,False
C02566,Nathaniel Uppal,Morena,600002,2,business,False
C02567,Bhavna Mahajan,Patna,500003,7,salaried,False
C02568,Vyanjana Kala,Tenali,110002,1,salaried,False
C02569,Daniel Buch,Bathinda,226001,4,salaried,True
C02570,Aryan Dasgupta,Ranchi,600002,6,salaried,False
C02571,Wyatt Choudhury,Khammam,560001,3,business,True
C02572,Jeet Bandi,Junagadh,500001,5,salaried,False
C02573,Chanakya Bath,Belgaum,500003,2,business,False
C02574,Patrick Doshi,Raipur,500003,1,salaried,False
C02575,Tanish Bhagat,Guna,700001,3,business,True
C02576,Lakshmi Buch,Indore,600002,5,student,False
C02577,Onveer Ahuja,Bhusawal,700001,3,salaried,True
C02578,Rachita Tailor,Ajmer,700001,5,business,True
C02579,Ekanta Memon,Ranchi,500001,6,salaried,False
C02580,Ekantika Sachdeva,Tumkur,500002,4,business,False
C02581,Dominic Chaudhary,Berhampur,600002,3,salaried,False
C02582,Yashasvi Dutt,Anantapur,600001,3,business,False
C02583,Hritik Badami,Ambarnath,226001,3,business,True
C02584,Kai Mander,Khandwa,700001,4,homemaker,True
C02585,Yashawini Sama,Srinagar,110002,1,business,False
C02586,Girindra Gaba,Ahmednagar,110001,5,business,False
C02587,Ayushman Kashyap,Etawah,110002,6,salaried,False
C02588,Zilmil Rege,Anantapur,500001,3,homemaker,False
C02589,Rohan Magar,Guwahati,500001,7,student,False
C02590,Balendra Narayanan,Jehanabad,560001,4,salaried,True
C02591,Timothy Puri,Gaya,500002,1,student,False
C02592,Upadhriti Kapur,Rohtak,226001,5,salaried,True
C02593,Hredhaan Sane,Pimpri-Chinchwad,700001,4,student,True
C02594,Eesha Guha,Bidar,110002,6,student,False
C02595,Wriddhish Issac,Rohtak,110001,6,salaried,False
C02596,Nitara Thaman,Indore,500001,5,student,False
C02597,Siya Dewan,Sultan Pur Majra,500001,3,salaried,False
C02598,Divya Divan,Bardhaman,500002,6,salaried,False
C02599,Zaitra Tailor,North Dumdum,110001,1,salaried,False
C02600,Wriddhish Chopra,Shimla,110001,4,student,False
C02601,Yauvani Vasa,Malda,500002,1,salaried,False
C02602,Amrita Murty,Karawal Nagar,500001,3,salaried,False
C02603,Vincent Sura,Tenali,226001,1,student,True
C02604,Harrison Vala,Mira-Bhayandar,600002,1,salaried,False
C02605,Logan Sankaran,New Delhi,600002,2,salaried,False
C02606,Mekhala Dara,Giridih,500002,1,salaried,False
C02607,Nathaniel Sibal,Patiala,110001,5,salaried,False
C02608,Joshua Chatterjee,Ramgarh,700001,4,business,True
C02609,Hema Bains,Amritsar,500002,2,salaried,False
C02610,Chasmum Kapur,Gopalpur,226001,4,homemaker,True
C02611,Hemangini Krishnamurthy,Gudivada,500002,4,student,False
C02612,Umang Parekh,Ludhiana,500003,3,salaried,False
C02613,Aadi Bawa,Ramgarh,110002,3,salaried,False
C02614,Saanvi Jha,Tadipatri,110001,2,salaried,False
C02615,Ridhi Datta,Thane,560001,6,business,True
C02616,Ekantika Kaur,Pune,560001,7,salaried,True
C02617,Kala Pau,Hosur,110001,3,salaried,False
C02618,Ishwar Gupta,Aurangabad,226001,7,homemaker,True
C02619,Pranit Prakash,Kadapa,500003,3,salaried,False
C02620,Udyati Chadha,Machilipatnam,500003,3,salaried,False
C02621,Nandini Sahni,Jaipur,500001,4,homemaker,False
C02622,Edhitha Choudhry,Rajkot,110002,2,business,False
C02623,Hamsini Bhandari,Kirari Suleman Nagar,600002,4,salaried,False
C02624,Aryan Ghosh,Asansol,600001,5,business,False
C02625,Kamya Agarwal,Asansol,226001,4,salaried,True
C02626,Rayaan Shah,Bhiwandi,600001,7,student,False
C02627,Rachit Saha,Anantapur,600001,7,business,False
C02628,Rajata Dewan,Kavali,110001,5,student,False
C02629,Hitesh Hari,Gudivada,560001,1,homemaker,True
C02630,Urvi Iyengar,Vadodara,560001,1,homemaker,True
C02631,Oviya Lad,Mira-Bhayandar,600002,5,homemaker,False
C02632,Gautami Kadakia,Hazaribagh,110001,5,business,False
C02633,Vaishnavi Padmanabhan,Kanpur,600001,4,salaried,False
C02634,Harrison Kaul,Alwar,700001,5,business,True
C02635,Divya Behl,Nagpur,560001,2,business,True
C02636,Liam Dube,Jammu,226001,1,homemaker,True
C02637,Tara Sura,Rourkela,226001,1,salaried,True
C02638,Qadim Sampath,Guna,500001,6,homemaker,False
C02639,Omkaar Bhatia,Orai,500002,5,student,False
C02640,Mitesh Sengupta,Ajmer,700001,3,homemaker,True
C02641,Tristan Kumer,Meerut,560001,3,homemaker,True
C02642,Chatresh Badal,Rohtak,500003,5,salaried,False
C02643,Yashica Sabharwal,Bhagalpur,560001,2,salaried,True
C02644,Gaurika Raman,Gurgaon,500001,3,salaried,False
C02645,Ira Prashad,Korba,226001,6,salaried,True
C02646,Michael Dada,Sonipat,600001,7,business,False
C02647,Indrajit Bera,Ongole,500003,5,student,False
C02648,Devika Varghese,Bilaspur,110001,2,homemaker,False
C02649,Upasna Hans,Narasaraopet,110002,2,business,False
C02650,Jagvi Savant,Amravati,600001,4,salaried,False
C02651,Henry Dhillon,Kumbakonam,110002,2,salaried,False
C02652,Ikshita Saraf,Durg,700001,3,salaried,True
C02653,Lekha Gill,Anantapur,500002,7,salaried,False
C02654,Gayathri Luthra,Barasat,500003,3,business,False
C02655,Falak Konda,Bhubaneswar,600002,5,salaried,False
C02656,Saanvi Kakar,Rewa,500003,7,salaried,False
C02657,Varenya Jha,Moradabad,560001,5,salaried,True
C02658,Upkaar Vohra,Secunderabad,226001,2,business,True
C02659,Benjamin Sem,Agra,560001,6,business,True
C02660,Ishani Shere,Tumkur,560001,1,business,True
C02661,Lajita Salvi,Kharagpur,700001,7,salaried,True
C02662,Harini Srivastava,Tumkur,600001,4,homemaker,False
C02663,Nathaniel Varty,Agartala,600002,1,salaried,False
C02664,Unnati Acharya,Navi Mumbai,600002,2,business,False
C02665,Meghana Mahal,Ghaziabad,560001,2,student,True
C02666,Vasana Raju,Guwahati,110002,1,business,False
C02667,Nihal Thakkar,Medininagar,700001,4,homemaker,True
C02668,Radhika Om,Bihar Sharif,560001,7,salaried,True
C02669,Gauri Chahal,Jodhpur,500002,7,business,False
C02670,Urmi Nair,Gurgaon,226001,1,salaried,True
C02671,Akshay Sankar,Tadipatri,600001,5,business,False
C02672,Neha Chatterjee,Bharatpur,110001,3,salaried,False
C02673,Nidhi Ranganathan,Surendranagar Dudhrej,500002,6,salaried,False
C02674,Baghyawati Yadav,Gurgaon,110002,5,business,False
C02675,Yagnesh Dasgupta,Salem,500003,7,business,False
C02676,Charvi Chanda,Berhampore,500003,3,salaried,False
C02677,Forum Naik,Nagercoil,500002,6,business,False
C02678,Ishani Ganesh,Uluberia,560001,6,business,True
C02679,Unni Master,Jalna,110001,6,salaried,False
C02680,Adweta Tara,Jalgaon,500001,2,business,False
C02681,Isha D’Alia,Karawal Nagar,500001,6,student,False
C02682,Charvi Doshi,Moradabad,110002,4,business,False
C02683,Chandresh Chad,Meerut,560001,1,salaried,True
C02684,Kritika Tella,North Dumdum,600002,7,salaried,False
C02685,Samar Thakur,Ratlam,600002,4,business,False
C02686,Manan Buch,Jhansi,600001,1,homemaker,False
C02687,Ayushman Dyal,Uluberia,110001,5,business,False
C02688,Qadim Sarma,Kadapa,110001,5,salaried,False
C02689,Vyanjana Ahluwalia,Jodhpur,500003,1,business,False
C02690,Yoshita Madan,Nanded,700001,4,homemaker,True
C02691,Gavin Balan,Alappuzha,110002,1,salaried,False
C02692,Rachita Seshadri,Sultan Pur Majra,500001,6,homemaker,False
C02693,Luke Chaudhary,Chandigarh,110002,2,homemaker,False
C02694,Tanay Yadav,Jhansi,600002,7,salaried,False
C02695,Ekbal Sehgal,Gudivada,600002,5,homemaker,False
C02696,Upma Narang,Saharanpur,500002,7,salaried,False
C02697,Mason Pau,Durg,600001,2,student,False
C02698,Bhavya Khalsa,Nagaon,110001,6,salaried,False
C02699,Ranbir Mahajan,Tadipatri,226001,6,salaried,True
C02700,Gautam Yohannan,Proddatur,110002,5,business,False
C02701,Amaira Warrior,South Dumdum,600002,5,student,False
C02702,Meghana Bahl,Sagar,700001,6,salaried,True
C02703,Chasmum Kohli,Bhavnagar,500003,3,business,False
C02704,Sachi Sood,Asansol,500001,7,salaried,False
C02705,Bhavna Oak,Muzaffarnagar,600001,2,salaried,False
C02706,Wyatt Balay,Tinsukia,700001,7,salaried,True
C02707,Gabriel Goswami,Gangtok,600001,2,business,False
C02708,Sachi Aggarwal,Ahmedabad,500002,3,salaried,False
C02709,Mahika Cherian,Amroha,226001,4,salaried,True
C02710,Azad Das,Bettiah,600002,2,salaried,False
C02711,Lopa Gupta,Loni,500003,7,salaried,False
C02712,Qarin Mangal,Surat,700001,1,business,True
C02713,Nisha Pathak,Ratlam,600001,6,homemaker,False
C02714,Nisha Cherian,Nangloi Jat,110001,6,salaried,False
C02715,Vidhi Oza,Guntur,500002,3,homemaker,False
C02716,Anita Basak,Sultan Pur Majra,110001,2,student,False
C02717,Kashish Murthy,Kumbakonam,500003,4,business,False
C02718,Andrew Nath,Jalgaon,700001,2,business,True
C02719,Pranit Soni,Jalandhar,500002,6,student,False
C02720,Idika D’Alia,Satara,700001,5,salaried,True
C02721,Lakshit Deo,Naihati,600002,1,business,False
C02722,Nimrat Barad,Nagaon,560001,3,business,True
C02723,Ati Tailor,Shivpuri,500002,5,business,False
C02724,Teerth Wali,Meerut,110001,7,student,False
C02725,Zansi Choudhry,Tinsukia,500003,4,salaried,False
C02726,Riya Prabhu,Chennai,226001,5,business,True
C02727,Oni Narula,Korba,600002,7,business,False
C02728,Pranit Raja,Pimpri-Chinchwad,560001,5,salaried,True
C02729,Osha Bhagat,Durg,226001,4,salaried,True
C02730,Rayaan Kalla,Jhansi,500001,5,business,False
C02731,Vasatika Deep,Hindupur,600002,3,homemaker,False
C02732,Anmol Sinha,Etawah,500003,6,business,False
C02733,Divya Arora,Motihari,600001,2,student,False
C02734,Dhriti Dani,Tiruvottiyur,500002,5,salaried,False
C02735,Meera Kapur,Silchar,700001,3,salaried,True
C02736,Bhanumati Kashyap,Amroha,500003,2,salaried,False
C02737,Pooja Lala,Ramgarh,500002,7,salaried,False
C02738,Xiti Mane,Kharagpur,226001,2,salaried,True
